"name","artist","artistPopularity","artistFollowers","popularity","topTrackOrder","danceability","energy","speechiness","trackURL","trackPrev","artistURL","image"
"The Smell Of Suds And Steel","Helena Hauff","30","44452","29","4","0.57","0.86","0.0312","https://open.spotify.com/track/0wZ7yAcRnaY9Lz0YJiSizK","https://p.scdn.co/mp3-preview/a1b3806f4c15d68dafd381971f244e27442054a9?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1JcefSOP7bcWEluL0iEIaN","https://i.scdn.co/image/05e40c509f6d5541c249bb08832dce072363b9d3"
"Creatura","Helena Hauff","30","44452","28","5","0.602","0.826","0.0375","https://open.spotify.com/track/1H1SlXdlBLb47jyATJw2yo","https://p.scdn.co/mp3-preview/b8caa677d71c4fdabf31e1215c482bad401a3839?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1JcefSOP7bcWEluL0iEIaN","https://i.scdn.co/image/05e40c509f6d5541c249bb08832dce072363b9d3"
"Qualm","Helena Hauff","30","44452","22","6","0.158","0.172","0.0416","https://open.spotify.com/track/3luBPeJwqRYXk0DXInjfgz","https://p.scdn.co/mp3-preview/385df80dc0299a09f0dc57429a9d6b145f715e94?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1JcefSOP7bcWEluL0iEIaN","https://i.scdn.co/image/05e40c509f6d5541c249bb08832dce072363b9d3"
"Gift","Helena Hauff","30","44452","21","7","0.59","0.913","0.0373","https://open.spotify.com/track/3wRCJKEofCmAvDCqJHxCAN","https://p.scdn.co/mp3-preview/2823db410054b9e235b84d8080a4b920ab584a4d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1JcefSOP7bcWEluL0iEIaN","https://i.scdn.co/image/05e40c509f6d5541c249bb08832dce072363b9d3"
"Do You Really Think Like That?","Helena Hauff","30","44452","20","8","0.721","0.909","0.0377","https://open.spotify.com/track/2VEsgx5QjkfjFeKqIhoiIS","https://p.scdn.co/mp3-preview/b8a9f95313e923f0258daa39f81680e160b252dd?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1JcefSOP7bcWEluL0iEIaN","https://i.scdn.co/image/05e40c509f6d5541c249bb08832dce072363b9d3"
"Thalassa","Helena Hauff","30","44452","20","9","0.129","0.243","0.043","https://open.spotify.com/track/0H7VxYykOVl8BljQYDcLpV","https://p.scdn.co/mp3-preview/fe6bbd542aebb60546da610442c541c2f6cf82c4?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1JcefSOP7bcWEluL0iEIaN","https://i.scdn.co/image/05e40c509f6d5541c249bb08832dce072363b9d3"
"Lifestyle Guru","Helena Hauff","30","44452","19","10","0.785","0.929","0.0386","https://open.spotify.com/track/0Pg20CY3JHf6d79sd625CY","https://p.scdn.co/mp3-preview/46dacc6e8167a40f446d1b4346f5d3d24696ce88?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1JcefSOP7bcWEluL0iEIaN","https://i.scdn.co/image/05e40c509f6d5541c249bb08832dce072363b9d3"
"Vacaciones En Chile - Original Mix","Ilario Alicante","38","69861","50","1","0.806","0.455","0.093","https://open.spotify.com/track/7CKsgEdJNFTDqWgk3XD1XB","https://p.scdn.co/mp3-preview/a88972b1c2a7fbf9af100ec3b45189cd31defd69?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"Rave Soul","Ilario Alicante","38","69861","38","2","0.819","0.744","0.102","https://open.spotify.com/track/1SJLIU3mxpix3M06o8dvs5","https://p.scdn.co/mp3-preview/d2e05c653d5c09f2855d3adae5aec922de8112bc?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"Rave Atlas","Ilario Alicante","38","69861","35","3","0.729","0.794","0.0454","https://open.spotify.com/track/7IX4uPSWopBdmr89Iyi6wz","https://p.scdn.co/mp3-preview/123f6835ec1fcb7d15db75621d10b428a667878c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"Times","Ilario Alicante","38","69861","34","4","0.748","0.768","0.0365","https://open.spotify.com/track/6vXXY3GHT44ZJX8c4HN4Wu","https://p.scdn.co/mp3-preview/3a368e5fdd77c4c26d6cc52d25c3e575f7456708?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"Dystopia - Original Mix","Ilario Alicante","38","69861","29","5","0.725","0.781","0.0526","https://open.spotify.com/track/5nt8opvt32XjKdgc77rZrY","https://p.scdn.co/mp3-preview/49042a17b879ea9e135e0d941688daaa0a8125e6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"Awakened","Ilario Alicante","38","69861","28","6","0.801","0.896","0.0563","https://open.spotify.com/track/1FKjMLIiICZKea6zRU7qCO","https://p.scdn.co/mp3-preview/ea5279e32e2e39b0c699be7617212f7e6c60e078?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"The Acid Runner","Ilario Alicante","38","69861","26","7","0.687","0.741","0.0881","https://open.spotify.com/track/1UVCFWuwDZDvleffhLHET2","https://p.scdn.co/mp3-preview/b8c43f3a9e9b1aa3ee80073dc795be6783799bfb?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"Again","Ilario Alicante","38","69861","26","8","0.758","0.799","0.0611","https://open.spotify.com/track/2zfj80xNBD3rOmnPwKiHET","https://p.scdn.co/mp3-preview/f8c7b9152f3dddb6108fda6502fb174ec96aa955?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"Lotus - Original Mix","Ilario Alicante","38","69861","22","9","0.709","0.681","0.0442","https://open.spotify.com/track/3YWIQ15NGgZjWSoooLHPXB","https://p.scdn.co/mp3-preview/52d3d220479bc2ebf0da889325ccbf6a601f0653?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"Figure of Ra","Ilario Alicante","38","69861","21","10","0.706","0.891","0.046","https://open.spotify.com/track/3ETCyE9LbD4gDXRX6LlnFe","https://p.scdn.co/mp3-preview/3d1f757a9d0366b186c4ac064938d66fb38a4802?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4dCGOzY3HL7dZnQ8XU7DDD","https://i.scdn.co/image/ab6761610000e5ebc854e679cc34b0ec8f37b048"
"The Bells","Jeff Mills","36","121549","47","1","0.616","0.995","0.114","https://open.spotify.com/track/0ISxyAhfop0MoMeAUw72RN","https://p.scdn.co/mp3-preview/270761833b2e396cc64166ec4ff0d57a1f3deb49?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS","https://i.scdn.co/image/0c5d1e13d9ee879ad10da05fca074969e057c284"
"The Bells - Blue Potential Version","Jeff Mills","36","121549","33","2","0.666","0.689","0.0788","https://open.spotify.com/track/54aTmPclWOJtxMbY4TV9s1","https://p.scdn.co/mp3-preview/1f980cbeb0b0b6a7ec3a5a280c64cc46d437e0d1?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS","https://i.scdn.co/image/0c5d1e13d9ee879ad10da05fca074969e057c284"
"Take No Prisoners (Original Mix)","Jeff Mills","36","121549","30","3","0.608","0.756","0.0442","https://open.spotify.com/track/3DboHPRHcpgiMO3jYabfFW","https://p.scdn.co/mp3-preview/65b1df30ccc815398310045d20373df564f64b82?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS","https://i.scdn.co/image/0c5d1e13d9ee879ad10da05fca074969e057c284"
"Hatsumi","Jeff Mills","36","121549","29","4","0.689","0.655","0.0345","https://open.spotify.com/track/3Zc641DRrWlZaQCNGy4vYi","https://p.scdn.co/mp3-preview/b9f7edb49e743ad9517b3071fc6f35ee8a49ffba?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS","https://i.scdn.co/image/0c5d1e13d9ee879ad10da05fca074969e057c284"
"Homage","Jeff Mills","36","121549","25","5","0.563","0.884","0.0521","https://open.spotify.com/track/5Cl4jnLuWbB0oXFm26bqXT","https://p.scdn.co/mp3-preview/b0d288e186fef806af9832a342702e1c71406a15?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS","https://i.scdn.co/image/0c5d1e13d9ee879ad10da05fca074969e057c284"
"Allerseelen - Jeff Mills Remix","Jeff Mills","36","121549","23","6","0.7","0.985","0.0678","https://open.spotify.com/track/41khL5MQtEaicHCk2pXiIa","https://p.scdn.co/mp3-preview/f375d30b16e2177b8820d7b56ffa5c7a41a4d0db?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS","https://i.scdn.co/image/0c5d1e13d9ee879ad10da05fca074969e057c284"
"Amazon - Blue Potential Version","Jeff Mills","36","121549","22","7","0.379","0.544","0.0684","https://open.spotify.com/track/2uVG3J0jTi4ABlUFLf1JQr","https://p.scdn.co/mp3-preview/4752e6aad40148204941f5b2484b4a1101007ae6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS","https://i.scdn.co/image/0c5d1e13d9ee879ad10da05fca074969e057c284"
"4Art","Jeff Mills","36","121549","22","8","0.761","0.981","0.0492","https://open.spotify.com/track/5oxKIwwgEKA0LB4RT27paS","https://p.scdn.co/mp3-preview/d751a70e757b73205743e0e761788dcd18efd0a7?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS","https://i.scdn.co/image/0c5d1e13d9ee879ad10da05fca074969e057c284"
"Imagine - Blue Potential Version","Jeff Mills","36","121549","20","9","0.39","0.44","0.0513","https://open.spotify.com/track/6SUrgfIB3ZIHLj1m7ANi6O","https://p.scdn.co/mp3-preview/b88e94e93b926c480224d8b6d0b550b79c202567?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS","https://i.scdn.co/image/0c5d1e13d9ee879ad10da05fca074969e057c284"
"The River Runs Five Ways","Jeff Mills","36","121549","20","10","0.426","0.786","0.0308","https://open.spotify.com/track/7wzAzR3MHovrveSvpo2PhB","https://p.scdn.co/mp3-preview/138fe56bf3a82ce6e6bf57733e7e6d19fc81a877?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS","https://i.scdn.co/image/0c5d1e13d9ee879ad10da05fca074969e057c284"
"Demons - Massane Remix","Jerro","55","14425","65","1","0.66","0.497","0.0327","https://open.spotify.com/track/5f4qquwjZzEXIdua2FId7b","https://p.scdn.co/mp3-preview/b47cf6eb8b6471f6d68f672326d493f47b1c0599?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1WHFu22zN1C6F11Z1rt12K","https://i.scdn.co/image/ab6761610000e5ebd200b7beba28ddbb702e2ca0"
"Together","Jerro","55","14425","55","2","0.671","0.63","0.0296","https://open.spotify.com/track/1f1DsFJHpMugn3zuRACUos","https://p.scdn.co/mp3-preview/f3bde3de876bd28405576e8676b793d99a46a81d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1WHFu22zN1C6F11Z1rt12K","https://i.scdn.co/image/ab6761610000e5ebd200b7beba28ddbb702e2ca0"
"Go Back Now (feat. Beacon)","Jerro","55","14425","54","3","0.585","0.803","0.03","https://open.spotify.com/track/3eZmygzZNxqqwOL1yIgBWI","https://p.scdn.co/mp3-preview/3e1020ace09da96c7b01b7811a563aae2de76623?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1WHFu22zN1C6F11Z1rt12K","https://i.scdn.co/image/ab6761610000e5ebd200b7beba28ddbb702e2ca0"
"The Fool","Jerro","55","14425","52","4","0.62","0.804","0.0408","https://open.spotify.com/track/4lWZp94yvNRHC8H2z2FePw","https://p.scdn.co/mp3-preview/0c1ff3feefac0be8e0a80a0e93364d12eb360f51?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1WHFu22zN1C6F11Z1rt12K","https://i.scdn.co/image/ab6761610000e5ebd200b7beba28ddbb702e2ca0"
"Too Weak","Jerro","55","14425","51","5","0.684","0.652","0.0422","https://open.spotify.com/track/0IwnyVENCHeAnSPA8xcG14","https://p.scdn.co/mp3-preview/999862630908739bd52f6a8500c35e47f7b59896?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1WHFu22zN1C6F11Z1rt12K","https://i.scdn.co/image/ab6761610000e5ebd200b7beba28ddbb702e2ca0"
"Demons","Jerro","55","14425","47","6","0.653","0.659","0.0347","https://open.spotify.com/track/46JryQqiMZiZ8A0pyCazEW","https://p.scdn.co/mp3-preview/9f4add1aed37b2d8bb22e0a18cf30ec173cc43ae?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1WHFu22zN1C6F11Z1rt12K","https://i.scdn.co/image/ab6761610000e5ebd200b7beba28ddbb702e2ca0"
"Lake Nivu","Jerro","55","14425","44","7","0.689","0.793","0.04","https://open.spotify.com/track/6M3dHm9RLBhU1C2mdW2Pvi","https://p.scdn.co/mp3-preview/072ec26010db559b713341daec26e843de25fc46?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1WHFu22zN1C6F11Z1rt12K","https://i.scdn.co/image/ab6761610000e5ebd200b7beba28ddbb702e2ca0"
"Pantheon","Jerro","55","14425","43","8","0.73","0.672","0.0432","https://open.spotify.com/track/7jzYd0OEy6RGAIZrXMRU7f","https://p.scdn.co/mp3-preview/0ead2193f40ac320362aaa8758cec5d630a1e826?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1WHFu22zN1C6F11Z1rt12K","https://i.scdn.co/image/ab6761610000e5ebd200b7beba28ddbb702e2ca0"
"Too Weak - Polar Inc. Remix","Jerro","55","14425","43","9","0.744","0.402","0.0491","https://open.spotify.com/track/17qsvaRkQnm03YAzUUfM5N","https://p.scdn.co/mp3-preview/3424daa5f0fb8699907d9617d5cc46ab135157a6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1WHFu22zN1C6F11Z1rt12K","https://i.scdn.co/image/ab6761610000e5ebd200b7beba28ddbb702e2ca0"
"Are You There - Falden Remix","Jerro","55","14425","43","10","0.684","0.667","0.0336","https://open.spotify.com/track/7onPTz1X1NUl6w5ZAd49B5","https://p.scdn.co/mp3-preview/9df9f7c084f5be3c10132967e00ce34565cbfa06?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/1WHFu22zN1C6F11Z1rt12K","https://i.scdn.co/image/ab6761610000e5ebd200b7beba28ddbb702e2ca0"
"Human (feat. Echoes)","John Summit","68","50926","73","1","0.544","0.856","0.0314","https://open.spotify.com/track/4G4patpYxsF6ovHZOX9wgR","https://p.scdn.co/mp3-preview/71d0b531f732f0c87bfa2217c4a69693591b70b7?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"Deep End - SIDEPIECE Remix","John Summit","68","50926","62","2","0.763","0.665","0.0807","https://open.spotify.com/track/7JdiXX87BugXUDhQ89GEc8","https://p.scdn.co/mp3-preview/386addf4cbd30194dc4f1ee6751a0453086759a9?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"Sun Came Up","John Summit","68","50926","70","3","0.673","0.625","0.0272","https://open.spotify.com/track/2wf2KMhjoHSZXKVHNBoTMg","https://p.scdn.co/mp3-preview/f481e3f22b6655b9e15c3877a820d62f750ca42d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"Drinkee - Vintage Culture & John Summit Remix","John Summit","68","50926","67","4","0.741","0.726","0.0462","https://open.spotify.com/track/68raS6F0ad2Iilql3yYeCt","https://p.scdn.co/mp3-preview/58c5a617b701b0f8101a84bee2f042464f5f19ed?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"Deep End","John Summit","68","50926","49","5","0.797","0.843","0.0442","https://open.spotify.com/track/3Ez1aIT6ljEWE0W3qNhl62","https://p.scdn.co/mp3-preview/cdb9ff3635bf26e151b2144f5064f9fb6d1efeb1?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"Make Me Feel","John Summit","68","50926","64","6","0.767","0.67","0.045","https://open.spotify.com/track/4vgP9RNzsXEUcW7Ws50VrI","https://p.scdn.co/mp3-preview/e6ff199ed477f8143067e848214f392d8ea3f485?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"Better Than This","John Summit","68","50926","62","7","0.673","0.839","0.0373","https://open.spotify.com/track/5OLSGox6JVpAyEQuoSYRcs","https://p.scdn.co/mp3-preview/c1fd3d86daaa22ee9bc960b36bae293d991e9d09?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"Thin Line","John Summit","68","50926","58","8","0.767","0.818","0.0458","https://open.spotify.com/track/10bmUjdCwAcLNMaFs6BLNO","https://p.scdn.co/mp3-preview/70ae9d91d964796c143da49ace85331dda1cdb9d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"Human (feat. Echoes) - Joshwa Remix","John Summit","68","50926","56","9","0.667","0.917","0.0449","https://open.spotify.com/track/23DTsnKCwj5Gf2J1aZXMNh","https://p.scdn.co/mp3-preview/07a4a0b63fd0d88d6c288f80f7b16e1c057c1416?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"Human (feat. Echoes) - Hibell Remix","John Summit","68","50926","55","10","0.283","0.746","0.0429","https://open.spotify.com/track/6hQRP0fV38up2v9YPZikNh","https://p.scdn.co/mp3-preview/4cfa7742d1f44ac7aeccf65cbeee140a8ad99a5a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/7kNqXtgeIwFtelmRjWv205","https://i.scdn.co/image/ab6761610000e5eb06eb316b85b8cad8d9df0d33"
"Numb - Joris Voorn Remix Edit","Joris Voorn","57","133865","58","1","0.614","0.828","0.0352","https://open.spotify.com/track/4WuxGJdcbN9SPrNn3UFLFy","https://p.scdn.co/mp3-preview/18bf9decfae018dfebcaf24a7949416ee933c9e2?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","https://i.scdn.co/image/ab6761610000e5ebf7835e73fcb3a69dfc628ed0"
"Ringo","Joris Voorn","57","133865","55","2","0.748","0.756","0.0509","https://open.spotify.com/track/5pD0jmWSuoCc7hwJLN3VJF","https://p.scdn.co/mp3-preview/53b0eb129dc6e22daf6242e5403792c8ed223f06?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","https://i.scdn.co/image/ab6761610000e5ebf7835e73fcb3a69dfc628ed0"
"Never - Colyn Remix","Joris Voorn","57","133865","42","3","0.713","0.573","0.0444","https://open.spotify.com/track/5kmJbXhOZUSw98YY0BGHgl","https://p.scdn.co/mp3-preview/5330d4635ac3546fae053d192181d7e598bb107c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","https://i.scdn.co/image/ab6761610000e5ebf7835e73fcb3a69dfc628ed0"
"Safe - Joris Voorn Remix","Joris Voorn","57","133865","52","4","0.608","0.637","0.0329","https://open.spotify.com/track/2cVGCUx6xnmcdIz2Ns9OLw","https://p.scdn.co/mp3-preview/be8808119ae1f2eea66e381ca97225b094fceda8?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","https://i.scdn.co/image/ab6761610000e5ebf7835e73fcb3a69dfc628ed0"
"So Long - Christian Loeffler Remix","Joris Voorn","57","133865","51","5","0.496","0.465","0.0421","https://open.spotify.com/track/1Q4iH1FFNBigEIuMRlCs4H","https://p.scdn.co/mp3-preview/12900c6251bcdf30522b66dbca4ca25087029a97?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","https://i.scdn.co/image/ab6761610000e5ebf7835e73fcb3a69dfc628ed0"
"Antigone - Yotto Remix","Joris Voorn","57","133865","51","6","0.688","0.827","0.0433","https://open.spotify.com/track/6djOjtmlpshvAVqNngKoJl","https://p.scdn.co/mp3-preview/6a6e388f9375e3c628ddc7968d2f24eb8b32eb7d?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","https://i.scdn.co/image/ab6761610000e5ebf7835e73fcb3a69dfc628ed0"
"Blinding Lights - Joris Voorn Remix","Joris Voorn","57","133865","49","7","0.708","0.749","0.0406","https://open.spotify.com/track/0fZ19tHX4FSslZn8EeKCpo","https://p.scdn.co/mp3-preview/72448969e6d58f9831c9467be37b2f18de12179f?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","https://i.scdn.co/image/ab6761610000e5ebf7835e73fcb3a69dfc628ed0"
"Walls - Joris Voorn Remix","Joris Voorn","57","133865","48","8","0.554","0.83","0.0358","https://open.spotify.com/track/0lgHrv9qcVhwII3aW9aMZJ","https://p.scdn.co/mp3-preview/cac6eb15d3a0bc8f9968cb3f31d8f9458f956721?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","https://i.scdn.co/image/ab6761610000e5ebf7835e73fcb3a69dfc628ed0"
"District Seven - Broken Mix","Joris Voorn","57","133865","48","9","0.646","0.486","0.0306","https://open.spotify.com/track/1LuRbjUYp9uCd3eSlbyzbG","https://p.scdn.co/mp3-preview/d11a698b2dbc1dd2af5375aeede03bb7e2bb40ae?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","https://i.scdn.co/image/ab6761610000e5ebf7835e73fcb3a69dfc628ed0"
"Too Little Too Late (feat. Underworld)","Joris Voorn","57","133865","46","10","0.63","0.726","0.0303","https://open.spotify.com/track/1iXbR302Ale1RSApXPiJZ3","https://p.scdn.co/mp3-preview/49110e9ed239932628a920b09e5d7caa62e8dc63?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","https://i.scdn.co/image/ab6761610000e5ebf7835e73fcb3a69dfc628ed0"
"better","Joy Orbison","50","63861","60","1","0.734","0.585","0.0535","https://open.spotify.com/track/7oNOKWpTqTnTJeyLwkwWqN","https://p.scdn.co/mp3-preview/e7c333f83928a67ca99eda9622c2637da009006e?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg","https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
"swag w/ kav","Joy Orbison","50","63861","47","2","0.802","0.564","0.0672","https://open.spotify.com/track/7lPt8ISy7ax86QSfl4I3Z7","https://p.scdn.co/mp3-preview/7f637b87d153ad2ab3ae206b9a77b086dcace164?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg","https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
"runnersz","Joy Orbison","50","63861","46","3","0.747","0.388","0.0726","https://open.spotify.com/track/33ZGlpwOQ5Wc2u6n8Lq3iZ","https://p.scdn.co/mp3-preview/894138e2325b7ffb6a3809626c6408c62013bb8a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg","https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
"froth sipping","Joy Orbison","50","63861","45","4","0.766","0.517","0.236","https://open.spotify.com/track/0SKe7Wfpo8a2QKozSernPR","https://p.scdn.co/mp3-preview/8fd1ff87911c493409e4799b63ebf6552e295b91?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg","https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
"Hyph Mngo","Joy Orbison","50","63861","44","5","0.485","0.552","0.0543","https://open.spotify.com/track/2BTjb4H2FLh2e5zx3nI6Ul","https://p.scdn.co/mp3-preview/f2362e41a82ea0c9178e61c6384ac91eae90c933?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg","https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
"born slipping","Joy Orbison","50","63861","44","6","0.904","0.407","0.307","https://open.spotify.com/track/0QJ11tqN85By0nwwDJVoeP","https://p.scdn.co/mp3-preview/23dd1236399c011547734cea4f13f6e6fc3d9010?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg","https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
"w/ dad & frankie","Joy Orbison","50","63861","41","7","0.667","0.369","0.353","https://open.spotify.com/track/6A7qrH7MKZaNZ9AUST0MQp","https://p.scdn.co/mp3-preview/974c32e0282548ef80b91b26c1c08e423edeba96?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg","https://i.scdn.co/image/ab6761610000e5ebc86b26ee98dd1a8993a016de"
